"Fecha_Accidente","DIRECCION ACCIDENTE","CLASE ACCIDENTE","SERVICIO_VEHICULO_ACCIDENTADO","CLASE_VEHICULO_ACCIDENTADO","CANTIDAD_ACCIDENTES"
"2018-09-14T00:00:00.000","CR 55 CL 100","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-14T00:00:00.000","VIA 40 CALLE 85-174","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-14T00:00:00.000","VIA 40 CALLE 85-174","Choque","PUBLICO","VOLQUETA","1"
"2018-09-15T00:00:00.000","CALLE 41 CRA 50","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 41 CRA 50","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CALLE 59 CARRERA 44B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 59 CARRERA 44B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-15T00:00:00.000","CALLE 64 N°50-187","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 64 N°50-187","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CALLE 72 CARRERA 60","Choque","PUBLICO","BUSETA","1"
"2018-09-15T00:00:00.000","CALLE 72 CARRERA 60","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-15T00:00:00.000","CALLE 80 CARRERA 42H","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 80 CARRERA 42H","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CALLE 84 CRA 75B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 84 CRA 75B","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CALLE 87 CARRERA 71","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-15T00:00:00.000","CALLE 93 CARRERA 49C","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CALLE 93 CARRERA 49C","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CALLE 98 CARRERA 50","Choque","PARTICULAR","CAMIONETA","2"
"2018-09-15T00:00:00.000","CARRERA 15SUR CALLE 49","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CARRERA 15SUR CALLE 49","Choque","PUBLICO","CAMIONETA","1"
"2018-09-15T00:00:00.000","CARRERA 15SUR CALLE 49","Choque","PARTICULAR","CAMPERO","1"
"2018-09-15T00:00:00.000","CARRERA 27 CALLE 45","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CARRERA 27 CALLE 45","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CARRERA 52 N°80-160,","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CARRERA 52 N°80-160,","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CL 110 CR 13A","Choque","PUBLICO","BUSETA","1"
"2018-09-15T00:00:00.000","CL 110 CR 13A","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CL 19 KR 6","Choque","PUBLICO","CAMION","1"
"2018-09-15T00:00:00.000","CL 19 KR 6","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-15T00:00:00.000","CL 30 CR 11","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CL 30 CR 11","Choque","PARTICULAR","CAMPERO","1"
"2018-09-15T00:00:00.000","CL 30 CR 11","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-15T00:00:00.000","CL 39 CR 38","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CL 39 CR 38","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CL 45 CR 6 SUR 35","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CL 45 CR 6 SUR 35","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CL 52 CR 55","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CL 52 CR 55","Choque","PUBLICO","MICROBUS","1"
"2018-09-15T00:00:00.000","CR 38 CL 17","Choque","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CR 38 CL 17","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-15T00:00:00.000","CR 38 CL 34","Atropello","PUBLICO","BUS","1"
"2018-09-15T00:00:00.000","CR 5A SUR CL 45","Atropello","PUBLICO","MICROBUS","1"
"2018-09-15T00:00:00.000","CR 64 CL 68","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-15T00:00:00.000","CR 64 CL 68","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CALLE 45 N°10-65","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CALLE 45 N°10-65","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CALLE 45 N°10-65","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","CALLE 72B CRA 26B","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CALLE 72B CRA 26B","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","CALLE 93 CARRERA 42G","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-16T00:00:00.000","CALLE 93 CARRERA 42G","Choque","PARTICULAR","CAMIONETA","2"
"2018-09-16T00:00:00.000","CL 110 CR 21","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CL 110 CR 21","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CL 110 CR 9G","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CL 110 CR 9G","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","CL 30 CR 32","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","CL 30 CR 32","Choque",,"MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CL 94 CR 4B","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CL 94 CR 4B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CR 21 CL 87 85 53","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CR 38 CL 125","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","CR 38 CL 125","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-16T00:00:00.000","CR 42H CL 82","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CR 42H CL 82","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CR 43 CL 69","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-16T00:00:00.000","CR 43 CL 69","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-16T00:00:00.000","DIAG 88 5E 196","Atropello","PARTICULAR","VOLQUETA","1"
"2018-09-16T00:00:00.000","PUENTE PUMAREJO KM 0,857 MTS","Otro","PUBLICO","TRACTO/CAMION","2"
"2018-09-17T00:00:00.000","AV 110 CR 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","AV 110 CR 46","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CALLE 31 CARRERA 22","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CALLE 31 CARRERA 22","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CALLE 70 CARRERA 58","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CALLE 70 CARRERA 58","Choque","PARTICULAR","CAMIONETA","2"
"2018-09-17T00:00:00.000","CALLE 70 CARRERA 58","Choque","PARTICULAR","CAMPERO","1"
"2018-09-17T00:00:00.000","CALLE 73 ENTRE CARRERAS 43 Y 41D","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CALLE 73 ENTRE CARRERAS 43 Y 41D","Choque","PARTICULAR","CAMPERO","1"
"2018-09-17T00:00:00.000","CALLE 74 CARRERA 41 PARQUEADERO CC UNICO","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-17T00:00:00.000","CALLE 80 CARRERA 72","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CALLE 80 CARRERA 72","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CALLE 85 CARRERA 65","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CALLE 85 CARRERA 65","Choque","PUBLICO","BUS","1"
"2018-09-17T00:00:00.000","CARRERA 23 CALLE 72","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CARRERA 23 CALLE 72","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CARRERA 59 CALLE 77","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CARRERA 59 CALLE 77","Choque","PUBLICO","CAMIONETA","1"
"2018-09-17T00:00:00.000","CARRERA 6B CALLE 36B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CARRERA 6B CALLE 36B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CARRERA 76 N°82B-44","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CARRERA 76 N°82B-44","Choque","PUBLICO","CAMIONETA","1"
"2018-09-17T00:00:00.000","CL 17 CR 8","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 17 CR 8","Choque","PARTICULAR","CAMPERO","1"
"2018-09-17T00:00:00.000","CL 19 CR 7","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CL 19 CR 7","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-17T00:00:00.000","CL 19 CR 7A","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 19 CR 7A","Choque","PUBLICO","CAMION","1"
"2018-09-17T00:00:00.000","CL 30 CR 8","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 30 CR 8","Choque","PUBLICO","VOLQUETA","1"
"2018-09-17T00:00:00.000","CL 47 CR 37","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-17T00:00:00.000","CL 47 CR 37","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CL 59 47 21","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 59 47 21","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CL 71 85 32","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 71 85 32","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CL 73 39 152","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CL 73 39 152","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-17T00:00:00.000","CL 98 FRENTE 9A 27","Atropello","PARTICULAR","MICROBUS","1"
"2018-09-17T00:00:00.000","CL 98 FRENTE 9A 27","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CR 14 CL 45B","Choque","PARTICULAR","CAMPERO","1"
"2018-09-17T00:00:00.000","CR 14 CL 45B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CR 20 CL 53D","Atropello","PUBLICO","BUS","1"
"2018-09-17T00:00:00.000","CR 30 CL 5","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CR 30 CL 5","Choque","PUBLICO","VOLQUETA","1"
"2018-09-17T00:00:00.000","CR 39 CL 48","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-17T00:00:00.000","CR 39 CL 48","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-17T00:00:00.000","CR 45B 88 63","Choque","PARTICULAR","CAMIONETA","2"
"2018-09-17T00:00:00.000","CR 58 CL 84","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-18T00:00:00.000","AVENIDA CIRCUNVALAR N°6C-04","Choque","PUBLICO","CAMIONETA","1"
"2018-09-18T00:00:00.000","AVENIDA CIRCUNVALAR N°6C-04","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-18T00:00:00.000","CALLE 14 CARRERA 17","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-18T00:00:00.000","CALLE 14 CARRERA 17","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-18T00:00:00.000","CALLE 33 CARRERA 11","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 33 CARRERA 11","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 45 N°21-130","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 45 N°21-130","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-18T00:00:00.000","CALLE 54 N°45-77","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 54 N°45-77","Choque","PUBLICO","BUSETA","1"
"2018-09-18T00:00:00.000","CALLE 70 CARRERA 44","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 70 CARRERA 44","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-18T00:00:00.000","CALLE 74 CARRERA 41","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CALLE 74 CARRERA 41","Choque","PUBLICO","CAMIONETA","1"
"2018-09-18T00:00:00.000","CL 110 27 136","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CL 110 27 136","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-18T00:00:00.000","CL 110 29 85","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CL 110 29 85","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-18T00:00:00.000","CL 30 CR 10","Atropello","PUBLICO","CAMION","1"
"2018-09-18T00:00:00.000","CL 45 CR 19","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CL 45 CR 19","Choque","OFICIAL","MOTOCICLETA","1"
"2018-09-18T00:00:00.000","CL 58C CR 14","Choque","PUBLICO","BUS","1"
"2018-09-18T00:00:00.000","CL 58C CR 14","Choque","PUBLICO","BUSETA","1"
"2018-09-18T00:00:00.000","CL 80 CR 64","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CL 80 CR 64","Choque","PUBLICO","MICROBUS","1"
"2018-09-18T00:00:00.000","CL 85 CR 45","Choque","PUBLICO","BUS","1"
"2018-09-18T00:00:00.000","CL 85 CR 45","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-18T00:00:00.000","CR 10 CL 8","Choque","PARTICULAR","MOTOCICLETA","2"
"2018-09-18T00:00:00.000","CR 22 CL 35","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CR 22 CL 35","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-18T00:00:00.000","CR 38 57 52","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CR 38 57 52","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CR 38 CL 57","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-18T00:00:00.000","CR 38 CL 57","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-18T00:00:00.000","VIA 40 CL 85","Choque","PUBLICO","CAMION","1"
"2018-09-18T00:00:00.000","VIA 40 CL 85","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","CALLE 30 CARRERA 4","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CALLE 30 CARRERA 4","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CALLE 50 CARRERA 32","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-19T00:00:00.000","CALLE 50 CARRERA 32","Choque","PARTICULAR","CAMPERO","1"
"2018-09-19T00:00:00.000","CALLE 64 CARRERA 50","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-19T00:00:00.000","CALLE 68 CARRERA 59","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CALLE 68 CARRERA 59","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","CALLE 96 N°54-15","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","CALLE 96 N°54-15","Choque","PARTICULAR","CAMPERO","1"
"2018-09-19T00:00:00.000","CARRERA 14 CALLE 47","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CARRERA 14 CALLE 47","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CARRERA 38 CALLE 35","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CARRERA 38 CALLE 35","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CARRERA 40 CALLE 44","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","CARRERA 40 CALLE 44","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CARRERA 45 CALLE 44","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CARRERA 45 CALLE 44","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","CL 110 20 41","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 110 20 41","Choque","PUBLICO","CAMIONETA","1"
"2018-09-19T00:00:00.000","CL 110 CR 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 110 CR 53","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CL 17 CR 16","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 17 CR 16","Choque","PUBLICO","BUSETA","1"
"2018-09-19T00:00:00.000","CL 17 CR 8","Choque","PUBLICO","BUS","1"
"2018-09-19T00:00:00.000","CL 17 CR 8","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-19T00:00:00.000","CL 30 CR 4","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 30 CR 4","Choque","PUBLICO","BUS","1"
"2018-09-19T00:00:00.000","CL 30 CR 4","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CL 45 CR 20","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-19T00:00:00.000","CL 45 CR 20","Choque","PUBLICO","BUS","1"
"2018-09-19T00:00:00.000","CL 68 CR 59","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 68 CR 59","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","CL 70B CR 41","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-19T00:00:00.000","CL 76 CR 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CL 76 CR 53","Choque","PUBLICO","BUS","1"
"2018-09-19T00:00:00.000","CR 3B CL 109","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CR 3B CL 109","Choque","PUBLICO","CAMIONETA","1"
"2018-09-19T00:00:00.000","CR 46 CL 85","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","CR 46 CL 85","Choque","PUBLICO","BUS","1"
"2018-09-19T00:00:00.000","CR 60 CL 72","Choque","PUBLICO","MICROBUS","1"
"2018-09-19T00:00:00.000","CR 60 CL 72","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","VIA 40 62 174","Choque","PUBLICO","TRACTO/CAMION","2"
"2018-09-19T00:00:00.000","VIA 40 85 2202","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-19T00:00:00.000","VIA 40 85 2202","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-19T00:00:00.000","VIA 40 85 2202","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-19T00:00:00.000","VIA 40 85 2202","Choque","PUBLICO","VOLQUETA","1"
"2018-09-20T00:00:00.000","CALLE 45 CARRERA 32","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CALLE 45 CARRERA 32","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CALLE 84 CARRERA 43B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CALLE 84 CARRERA 43B","Choque","PUBLICO","BUS","1"
"2018-09-20T00:00:00.000","CALLE 94 CARRERA 57","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CALLE 94 CARRERA 57","Choque","PARTICULAR","CAMPERO","1"
"2018-09-20T00:00:00.000","CARRERA 14 CALLE 45D","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CARRERA 14 CALLE 45D","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CARRERA 21 CALLE 40","Choque","PUBLICO","BUSETA","1"
"2018-09-20T00:00:00.000","CARRERA 21 CALLE 40","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CARRERA 44 CALLE 35","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CARRERA 44 CALLE 35","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CARRERA 45 CALLE 42","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CARRERA 45 CALLE 42","Choque","PUBLICO","BUS","1"
"2018-09-20T00:00:00.000","CL 35B CR 14","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CL 35B CR 14","Choque","PUBLICO","BUSETA","1"
"2018-09-20T00:00:00.000","CL 39 CR 23","Choque","PARTICULAR","CAMION","1"
"2018-09-20T00:00:00.000","CL 39 CR 23","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CL 65 CR 43","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-09-20T00:00:00.000","CL 75 CR 60","Choque","PARTICULAR","CAMPERO","1"
"2018-09-20T00:00:00.000","CL 75 CR 60","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CL 76 CR 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CL 76 CR 46","Choque","PUBLICO","BUS","1"
"2018-09-20T00:00:00.000","CL 79 CR 52","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CL 79 CR 52","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-20T00:00:00.000","CL 80 CR 55","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CL 80 CR 55","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CL 85 CR 42H","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CL 85 CR 42H","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-20T00:00:00.000","CR 14 CL 45B","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CR 14 CL 45B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","CR 18 CL 47","Atropello","PUBLICO","BUS","1"
"2018-09-20T00:00:00.000","CR 46 CL 76","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CR 46 CL 76","Choque","PUBLICO","BUS","1"
"2018-09-20T00:00:00.000","CR 46 CL 96","Choque","PARTICULAR","CAMIONETA","2"
"2018-09-20T00:00:00.000","CR 51B CL 90","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CR 51B CL 90","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CR 55 CL 100","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","CR 55 CL 100","Choque","PUBLICO","VOLQUETA","1"
"2018-09-20T00:00:00.000","VIA 40 85 340","Choque","PUBLICO","AUTOMOVIL","2"
"2018-09-20T00:00:00.000","VIA 40 CALLE 85-1490","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-20T00:00:00.000","VIA 40 CALLE 85-1490","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-20T00:00:00.000","VIA 40 CARRERA 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","VIA 40 CARRERA 46","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-09-20T00:00:00.000","VIA 40 CL 80","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-20T00:00:00.000","VIA 40 CL 80","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-21T00:00:00.000","CALLE 110 N°3SUR-91","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-09-21T00:00:00.000","CALLE 31 CARRERA 23","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CALLE 31 CARRERA 23","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CALLE 48 CARRERA 8","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-21T00:00:00.000","CALLE 48 CARRERA 8","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-21T00:00:00.000","CALLE 50 CARRERA 41 Y 43","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CALLE 50 CARRERA 41 Y 43","Choque","PUBLICO","BUS","1"
"2018-09-21T00:00:00.000","CALLE 69 N°38B-14","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CALLE 69 N°38B-14","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-21T00:00:00.000","CALLE 96 CARRERA 42D","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CALLE 96 CARRERA 42D","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-21T00:00:00.000","CARRERA 11 CALLE 30","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CARRERA 11 CALLE 30","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-09-21T00:00:00.000","CARRERA 46 CALLE 64","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CARRERA 46 CALLE 64","Choque","OFICIAL","CAMPERO","1"
"2018-09-21T00:00:00.000","CARRERA 59 CALLE 82","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CARRERA 59 CALLE 82","Choque","PUBLICO","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CARRERA 59 CALLE 82","Choque","PARTICULAR","CAMIONETA","1"
"2018-09-21T00:00:00.000","CL 106 89 20","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-09-21T00:00:00.000","CL 106 89 20","Choque","PARTICULAR","CAMIONETA","1"
